,Unnamed: 0,well_id,results,chemical,date,units,qualifer,rl,latitude,longitude,well_type,well_depth_ft,top_of_screen_ft,screen_length_ft,source,source_name,other_names,year,month
28814,302012,S9_REDBLS_RB12,0.03,CO,2019-01-31,UG/L,<,0.03,40.06783333,-122.22338889,MUNICIPAL,,,,USGS,S9_REDBLS_RB12,S9_REDBLS_RB12,2019,1
28815,302013,S9_REDBLS_RB12,0.06,CTCL,2019-01-31,UG/L,<,0.06,40.06783333,-122.22338889,MUNICIPAL,,,,USGS,S9_REDBLS_RB12,S9_REDBLS_RB12,2019,1
28816,302014,S9_REDBLS_RB12,0.02,DBCP,2019-01-31,UG/L,<,0.02,40.06783333,-122.22338889,MUNICIPAL,,,,USGS,S9_REDBLS_RB12,S9_REDBLS_RB12,2019,1
28817,302015,S9_REDBLS_RB12,0.025,DCE11,2019-01-31,UG/L,<,0.025,40.06783333,-122.22338889,MUNICIPAL,,,,USGS,S9_REDBLS_RB12,S9_REDBLS_RB12,2019,1
28818,302016,S9_REDBLS_RB12,0.03,FENPHOS,2019-01-31,UG/L,<,0.03,40.06783333,-122.22338889,MUNICIPAL,,,,USGS,S9_REDBLS_RB12,S9_REDBLS_RB12,2019,1
28819,302017,S9_REDBLS_RB12,-65.2,H2H1RAT,2019-01-31,per mil,,,40.06783333,-122.22338889,MUNICIPAL,,,,USGS,S9_REDBLS_RB12,S9_REDBLS_RB12,2019,1
28820,302018,S9_REDBLS_RB12,0.014,METALAXYL,2019-01-31,UG/L,<,0.014,40.06783333,-122.22338889,MUNICIPAL,,,,USGS,S9_REDBLS_RB12,S9_REDBLS_RB12,2019,1
28821,302019,S9_REDBLS_RB12,0.4,MN,2019-01-31,UG/L,<,0.4,40.06783333,-122.22338889,MUNICIPAL,,,,USGS,S9_REDBLS_RB12,S9_REDBLS_RB12,2019,1
28822,302020,S9_REDBLS_RB12,1.13,NO3NO2N,2019-01-31,MG/L,,0.04,40.06783333,-122.22338889,MUNICIPAL,,,,USGS,S9_REDBLS_RB12,S9_REDBLS_RB12,2019,1
28823,302021,S9_REDBLS_RB12,0.012,PERMETHRIN,2019-01-31,UG/L,<,0.012,40.06783333,-122.22338889,MUNICIPAL,,,,USGS,S9_REDBLS_RB12,S9_REDBLS_RB12,2019,1
28824,302022,S9_REDBLS_RB12,0.01,PROPANIL,2019-01-31,UG/L,<,0.01,40.06783333,-122.22338889,MUNICIPAL,,,,USGS,S9_REDBLS_RB12,S9_REDBLS_RB12,2019,1
28825,302023,S9_REDBLS_RB12,0.032,XYLENES,2019-01-31,UG/L,<,0.032,40.06783333,-122.22338889,MUNICIPAL,,,,USGS,S9_REDBLS_RB12,S9_REDBLS_RB12,2019,1
28908,302509,S9_REDBLS_RED07,0.01,BE,2019-04-10,UG/L,<,0.01,40.46075,-122.40291667,MUNICIPAL,,,,USGS,S9_REDBLS_RED07,S9_REDBLS_RED07,2019,4
28909,302510,S9_REDBLS_RED07,0.1,CDS,2019-04-10,UG/L,<,0.1,40.46075,-122.40291667,MUNICIPAL,,,,USGS,S9_REDBLS_RED07,S9_REDBLS_RED07,2019,4
28910,302511,S9_REDBLS_RED07,0.5,CR,2019-04-10,UG/L,<,0.5,40.46075,-122.40291667,MUNICIPAL,,,,USGS,S9_REDBLS_RED07,S9_REDBLS_RED07,2019,4
28911,302512,S9_REDBLS_RED07,0.06,CTCL,2019-04-10,UG/L,<,0.06,40.46075,-122.40291667,MUNICIPAL,,,,USGS,S9_REDBLS_RED07,S9_REDBLS_RED07,2019,4
28912,302513,S9_REDBLS_RED07,0.08,DCA12,2019-04-10,UG/L,<,0.08,40.46075,-122.40291667,MUNICIPAL,,,,USGS,S9_REDBLS_RED07,S9_REDBLS_RED07,2019,4
28913,302514,S9_REDBLS_RED07,0.028,DCBZ12,2019-04-10,UG/L,<,0.028,40.46075,-122.40291667,MUNICIPAL,,,,USGS,S9_REDBLS_RED07,S9_REDBLS_RED07,2019,4
28914,302515,S9_REDBLS_RED07,0.1,DCP13,2019-04-10,UG/L,<,0.1,40.46075,-122.40291667,MUNICIPAL,,,,USGS,S9_REDBLS_RED07,S9_REDBLS_RED07,2019,4
28915,302516,S9_REDBLS_RED07,0.04,DICHLORVOS,2019-04-10,UG/L,<,0.04,40.46075,-122.40291667,MUNICIPAL,,,,USGS,S9_REDBLS_RED07,S9_REDBLS_RED07,2019,4
28916,302517,S9_REDBLS_RED07,0.012,METRIBUZ,2019-04-10,UG/L,<,0.012,40.46075,-122.40291667,MUNICIPAL,,,,USGS,S9_REDBLS_RED07,S9_REDBLS_RED07,2019,4
28917,302518,S9_REDBLS_RED07,0.036000000000000004,PBZN,2019-04-10,UG/L,<,0.036000000000000004,40.46075,-122.40291667,MUNICIPAL,,,,USGS,S9_REDBLS_RED07,S9_REDBLS_RED07,2019,4
28918,302519,S9_REDBLS_RED07,0.012,PERMETHRIN,2019-04-10,UG/L,<,0.012,40.46075,-122.40291667,MUNICIPAL,,,,USGS,S9_REDBLS_RED07,S9_REDBLS_RED07,2019,4
28919,302520,S9_REDBLS_RED07,191.0,SC,2019-04-10,UMHOS/CM,,5.0,40.46075,-122.40291667,MUNICIPAL,,,,USGS,S9_REDBLS_RED07,S9_REDBLS_RED07,2019,4
28920,302521,S9_REDBLS_RED07,0.042,STY,2019-04-10,UG/L,<,0.042,40.46075,-122.40291667,MUNICIPAL,,,,USGS,S9_REDBLS_RED07,S9_REDBLS_RED07,2019,4
28921,302522,S9_REDBLS_RED07,0.016,THIOBENCARB,2019-04-10,UG/L,<,0.016,40.46075,-122.40291667,MUNICIPAL,,,,USGS,S9_REDBLS_RED07,S9_REDBLS_RED07,2019,4
28922,302523,S9_REDBLS_RED07,0.02,U,2019-04-10,pCi/L,<,0.03,40.46075,-122.40291667,MUNICIPAL,,,,USGS,S9_REDBLS_RED07,S9_REDBLS_RED07,2019,4
28923,302524,S9_REDBLS_RED07,0.032,XYLENES,2019-04-10,UG/L,<,0.032,40.46075,-122.40291667,MUNICIPAL,,,,USGS,S9_REDBLS_RED07,S9_REDBLS_RED07,2019,4
28983,302600,S10-ESJB-41,0.023,B,2019-07-25,MG/L,,5.0,38.05202778,-121.351,MUNICIPAL,,,,USGS,S10-ESJB-41,S10-ESJB-41,2019,7
28984,302601,S10-ESJB-41,103.5,C-14,2019-07-25,PCT MODERN,,,38.05202778,-121.351,MUNICIPAL,,,,USGS,S10-ESJB-41,S10-ESJB-41,2019,7
28985,302602,S10-ESJB-41,0.026,DCBZ14,2019-07-25,UG/L,<,0.026,38.05202778,-121.351,MUNICIPAL,,,,USGS,S10-ESJB-41,S10-ESJB-41,2019,7
28986,302603,S10-ESJB-41,0.008,DIAZ,2019-07-25,UG/L,<,0.008,38.05202778,-121.351,MUNICIPAL,,,,USGS,S10-ESJB-41,S10-ESJB-41,2019,7
28987,302604,S10-ESJB-41,0.008,FONOFOS,2019-07-25,UG/L,<,0.008,38.05202778,-121.351,MUNICIPAL,,,,USGS,S10-ESJB-41,S10-ESJB-41,2019,7
28988,302605,S10-ESJB-41,0.01,NH3NH4N,2019-07-25,MG/L,<,0.01,38.05202778,-121.351,MUNICIPAL,,,,USGS,S10-ESJB-41,S10-ESJB-41,2019,7
28989,302606,S10-ESJB-41,6.08,O18O16NO3,2019-07-25,per mil,,,38.05202778,-121.351,MUNICIPAL,,,,USGS,S10-ESJB-41,S10-ESJB-41,2019,7
28990,302607,S10-ESJB-41,0.02,PHORATE,2019-07-25,UG/L,<,0.02,38.05202778,-121.351,MUNICIPAL,,,,USGS,S10-ESJB-41,S10-ESJB-41,2019,7
28991,302608,S10-ESJB-41,0.006,SIMAZINE,2019-07-25,UG/L,=,0.008,38.05202778,-121.351,MUNICIPAL,,,,USGS,S10-ESJB-41,S10-ESJB-41,2019,7
28992,302609,S10-ESJB-41,0.14,TBME,2019-07-25,UG/L,<,0.14,38.05202778,-121.351,MUNICIPAL,,,,USGS,S10-ESJB-41,S10-ESJB-41,2019,7
28993,302610,S10-ESJB-41,0.07200000000000001,TEBUTHIURON,2019-07-25,UG/L,<,0.07200000000000001,38.05202778,-121.351,MUNICIPAL,,,,USGS,S10-ESJB-41,S10-ESJB-41,2019,7
28994,302611,S10-ESJB-41,0.018000000000000002,TRIFLURALIN,2019-07-25,UG/L,<,0.018000000000000002,38.05202778,-121.351,MUNICIPAL,,,,USGS,S10-ESJB-41,S10-ESJB-41,2019,7
28995,302612,S10-ESJB-41,0.06,VC,2019-07-25,UG/L,<,0.06,38.05202778,-121.351,MUNICIPAL,,,,USGS,S10-ESJB-41,S10-ESJB-41,2019,7
28996,302613,S10-ESJB-34,3.2,AS,2019-08-06,UG/L,,0.1,37.90602778,-121.16583333,MUNICIPAL,,,,USGS,S10-ESJB-34,S10-ESJB-34,2019,8
28997,302614,S10-ESJB-34,0.01,BE,2019-08-06,UG/L,<,0.01,37.90602778,-121.16583333,MUNICIPAL,,,,USGS,S10-ESJB-34,S10-ESJB-34,2019,8
28998,302615,S10-ESJB-34,0.1,CDS,2019-08-06,UG/L,<,0.1,37.90602778,-121.16583333,MUNICIPAL,,,,USGS,S10-ESJB-34,S10-ESJB-34,2019,8
28999,302616,S10-ESJB-34,0.044,DCA11,2019-08-06,UG/L,<,0.044,37.90602778,-121.16583333,MUNICIPAL,,,,USGS,S10-ESJB-34,S10-ESJB-34,2019,8
29000,302617,S10-ESJB-34,0.2,DIOXANE14,2019-08-06,UG/L,<,0.2,37.90602778,-121.16583333,MUNICIPAL,,,,USGS,S10-ESJB-34,S10-ESJB-34,2019,8
29001,302618,S10-ESJB-34,0.004,EDB,2019-08-06,UG/L,<,0.004,37.90602778,-121.16583333,MUNICIPAL,,,,USGS,S10-ESJB-34,S10-ESJB-34,2019,8
29002,302619,S10-ESJB-34,25.1,MG,2019-08-06,MG/L,,0.011,37.90602778,-121.16583333,MUNICIPAL,,,,USGS,S10-ESJB-34,S10-ESJB-34,2019,8
29003,302620,S10-ESJB-34,0.33,PCATE,2019-08-06,UG/L,,0.1,37.90602778,-121.16583333,MUNICIPAL,,,,USGS,S10-ESJB-34,S10-ESJB-34,2019,8
29004,302621,S10-ESJB-34,0.14,TBME,2019-08-06,UG/L,<,0.14,37.90602778,-121.16583333,MUNICIPAL,,,,USGS,S10-ESJB-34,S10-ESJB-34,2019,8
29005,302622,S10-ESJB-34,0.025,TCE,2019-08-06,UG/L,<,0.025,37.90602778,-121.16583333,MUNICIPAL,,,,USGS,S10-ESJB-34,S10-ESJB-34,2019,8
29006,302623,S10-ESJB-26,148.0,ALKCACO3,2019-08-07,MG/L,,4.0,38.03655556,-121.14175,MUNICIPAL,,,,USGS,S10-ESJB-26,S10-ESJB-26,2019,8
29007,302624,S10-ESJB-26,0.01,BE,2019-08-07,UG/L,<,0.01,38.03655556,-121.14175,MUNICIPAL,,,,USGS,S10-ESJB-26,S10-ESJB-26,2019,8
29008,302625,S10-ESJB-26,0.06,CTCL,2019-08-07,UG/L,<,0.06,38.03655556,-121.14175,MUNICIPAL,,,,USGS,S10-ESJB-26,S10-ESJB-26,2019,8
29009,302626,S10-ESJB-26,0.12,DBCME,2019-08-07,UG/L,<,0.12,38.03655556,-121.14175,MUNICIPAL,,,,USGS,S10-ESJB-26,S10-ESJB-26,2019,8
29010,302627,S10-ESJB-26,0.04,DCMA,2019-08-07,UG/L,<,0.04,38.03655556,-121.14175,MUNICIPAL,,,,USGS,S10-ESJB-26,S10-ESJB-26,2019,8
29011,302628,S10-ESJB-26,0.004,DCPA12,2019-08-07,UG/L,<,0.004,38.03655556,-121.14175,MUNICIPAL,,,,USGS,S10-ESJB-26,S10-ESJB-26,2019,8
29012,302629,S10-ESJB-26,0.2,NI,2019-08-07,UG/L,<,0.2,38.03655556,-121.14175,MUNICIPAL,,,,USGS,S10-ESJB-26,S10-ESJB-26,2019,8
29013,302630,S10-ESJB-26,0.058,PCE,2019-08-07,UG/L,<,0.058,38.03655556,-121.14175,MUNICIPAL,,,,USGS,S10-ESJB-26,S10-ESJB-26,2019,8
29014,302631,S10-ESJB-26,5.58,SO4,2019-08-07,MG/L,,0.02,38.03655556,-121.14175,MUNICIPAL,,,,USGS,S10-ESJB-26,S10-ESJB-26,2019,8
29015,302632,S10-ESJB-26,0.03,TCA111,2019-08-07,UG/L,<,0.03,38.03655556,-121.14175,MUNICIPAL,,,,USGS,S10-ESJB-26,S10-ESJB-26,2019,8
29016,302633,S10-ESJB-26,0.03,TCLME,2019-08-07,UG/L,<,0.03,38.03655556,-121.14175,MUNICIPAL,,,,USGS,S10-ESJB-26,S10-ESJB-26,2019,8
29017,302634,S10-ESJB-26,17.0,TEMP,2019-08-07,CELSIUS,,,38.03655556,-121.14175,MUNICIPAL,,,,USGS,S10-ESJB-26,S10-ESJB-26,2019,8
29018,302635,S10-ESJB-26,0.06,VC,2019-08-07,UG/L,<,0.06,38.03655556,-121.14175,MUNICIPAL,,,,USGS,S10-ESJB-26,S10-ESJB-26,2019,8
29019,302702,SDALLV-05,124.0,ALKCACO3,2019-05-15,MG/L,,4.0,33.29602778,-116.94555556,MUNICIPAL,582.0,234.0,279.0,USGS,SDALLV-05,SDALLV-05,2019,5
29020,302703,SDALLV-05,0.06,CRBFN,2019-05-15,UG/L,<,0.06,33.29602778,-116.94555556,MUNICIPAL,582.0,234.0,279.0,USGS,SDALLV-05,SDALLV-05,2019,5
29021,302704,SDALLV-05,0.08,DCA12,2019-05-15,UG/L,<,0.08,33.29602778,-116.94555556,MUNICIPAL,582.0,234.0,279.0,USGS,SDALLV-05,SDALLV-05,2019,5
29022,302705,SDALLV-05,0.026,DCBZ14,2019-05-15,UG/L,<,0.026,33.29602778,-116.94555556,MUNICIPAL,582.0,234.0,279.0,USGS,SDALLV-05,SDALLV-05,2019,5
29023,302706,SDALLV-05,0.2,DIOXANE14,2019-05-15,UG/L,<,0.2,33.29602778,-116.94555556,MUNICIPAL,582.0,234.0,279.0,USGS,SDALLV-05,SDALLV-05,2019,5
29024,302707,SDALLV-05,27.4,FE,2019-05-15,UG/L,,10.0,33.29602778,-116.94555556,MUNICIPAL,582.0,234.0,279.0,USGS,SDALLV-05,SDALLV-05,2019,5
29025,302708,SDALLV-05,12.1,NO3N,2019-05-15,MG/L,,,33.29602778,-116.94555556,MUNICIPAL,582.0,234.0,279.0,USGS,SDALLV-05,SDALLV-05,2019,5
29026,302709,SDALLV-05,-7.11,O18O16RAT,2019-05-15,per mil,,,33.29602778,-116.94555556,MUNICIPAL,582.0,234.0,279.0,USGS,SDALLV-05,SDALLV-05,2019,5
29027,302710,SDALLV-05,0.012,PERMETHRIN,2019-05-15,UG/L,<,0.012,33.29602778,-116.94555556,MUNICIPAL,582.0,234.0,279.0,USGS,SDALLV-05,SDALLV-05,2019,5
29028,302711,SDALLV-05,6.7,PH,2019-05-15,PH UNITS,,,33.29602778,-116.94555556,MUNICIPAL,582.0,234.0,279.0,USGS,SDALLV-05,SDALLV-05,2019,5
29029,302712,SDALLV-05,0.02,PHORATE,2019-05-15,UG/L,<,0.02,33.29602778,-116.94555556,MUNICIPAL,582.0,234.0,279.0,USGS,SDALLV-05,SDALLV-05,2019,5
29030,302713,SDALLV-05,0.012,PROMETON,2019-05-15,UG/L,<,0.012,33.29602778,-116.94555556,MUNICIPAL,582.0,234.0,279.0,USGS,SDALLV-05,SDALLV-05,2019,5
29031,302714,SDALLV-05,609.0,TDS,2019-05-15,MG/L,,20.0,33.29602778,-116.94555556,MUNICIPAL,582.0,234.0,279.0,USGS,SDALLV-05,SDALLV-05,2019,5
29032,302715,SDALLV-05,0.028,TEBUTHIURON,2019-05-15,UG/L,<,0.028,33.29602778,-116.94555556,MUNICIPAL,582.0,234.0,279.0,USGS,SDALLV-05,SDALLV-05,2019,5
29033,302716,SDALLV-05,0.032,XYLENES,2019-05-15,UG/L,<,0.032,33.29602778,-116.94555556,MUNICIPAL,582.0,234.0,279.0,USGS,SDALLV-05,SDALLV-05,2019,5
29295,304691,S10-ESJB-10,0.2,BRME,2019-09-09,UG/L,<,0.2,37.94466667,-120.94402778,MUNICIPAL,,,,USGS,S10-ESJB-10,S10-ESJB-10,2019,9
29296,304692,S10-ESJB-10,0.2,BZME,2019-09-09,UG/L,<,0.2,37.94466667,-120.94402778,MUNICIPAL,,,,USGS,S10-ESJB-10,S10-ESJB-10,2019,9
29297,304693,S10-ESJB-10,64.86,C-14,2019-09-09,PCT MODERN,,,37.94466667,-120.94402778,MUNICIPAL,,,,USGS,S10-ESJB-10,S10-ESJB-10,2019,9
29298,304694,S10-ESJB-10,0.025,DCE12T,2019-09-09,UG/L,<,0.025,37.94466667,-120.94402778,MUNICIPAL,,,,USGS,S10-ESJB-10,S10-ESJB-10,2019,9
29299,304695,S10-ESJB-10,0.1,DCP13,2019-09-09,UG/L,<,0.1,37.94466667,-120.94402778,MUNICIPAL,,,,USGS,S10-ESJB-10,S10-ESJB-10,2019,9
29300,304696,S10-ESJB-10,0.441,MO,2019-09-09,UG/L,,0.05,37.94466667,-120.94402778,MUNICIPAL,,,,USGS,S10-ESJB-10,S10-ESJB-10,2019,9
29301,304697,S10-ESJB-10,7.7,PH,2019-09-09,PH UNITS,,,37.94466667,-120.94402778,MUNICIPAL,,,,USGS,S10-ESJB-10,S10-ESJB-10,2019,9
29302,304698,S10-ESJB-10,0.046,TCA112,2019-09-09,UG/L,<,0.046,37.94466667,-120.94402778,MUNICIPAL,,,,USGS,S10-ESJB-10,S10-ESJB-10,2019,9
29303,304699,S10-ESJB-10,0.002,ZN,2019-09-09,MG/L,<,2.0,37.94466667,-120.94402778,MUNICIPAL,,,,USGS,S10-ESJB-10,S10-ESJB-10,2019,9
29399,305465,S9_REDBLS_RED12,96.3,ALK,2019-03-11,MG/L,,4.0,40.3855,-122.35108333,MUNICIPAL,,,,USGS,S9_REDBLS_RED12,S9_REDBLS_RED12,2019,3
29400,305466,S9_REDBLS_RED12,0.028,DCBZ12,2019-03-11,UG/L,<,0.028,40.3855,-122.35108333,MUNICIPAL,,,,USGS,S9_REDBLS_RED12,S9_REDBLS_RED12,2019,3
29401,305467,S9_REDBLS_RED12,0.026,DCBZ14,2019-03-11,UG/L,<,0.026,40.3855,-122.35108333,MUNICIPAL,,,,USGS,S9_REDBLS_RED12,S9_REDBLS_RED12,2019,3
29402,305468,S9_REDBLS_RED12,0.04,DICHLORVOS,2019-03-11,UG/L,<,0.04,40.3855,-122.35108333,MUNICIPAL,,,,USGS,S9_REDBLS_RED12,S9_REDBLS_RED12,2019,3
29403,305469,S9_REDBLS_RED12,0.014,METALAXYL,2019-03-11,UG/L,<,0.014,40.3855,-122.35108333,MUNICIPAL,,,,USGS,S9_REDBLS_RED12,S9_REDBLS_RED12,2019,3
29404,305470,S9_REDBLS_RED12,11.8,MG,2019-03-11,MG/L,,0.011,40.3855,-122.35108333,MUNICIPAL,,,,USGS,S9_REDBLS_RED12,S9_REDBLS_RED12,2019,3
29405,305471,S9_REDBLS_RED12,0.01,MTBE,2019-03-11,UG/L,<,0.012,40.3855,-122.35108333,MUNICIPAL,,,,USGS,S9_REDBLS_RED12,S9_REDBLS_RED12,2019,3
29406,305472,S9_REDBLS_RED12,13.6,,2019-03-11,MG/L,,0.4,40.3855,-122.35108333,MUNICIPAL,,,,USGS,S9_REDBLS_RED12,S9_REDBLS_RED12,2019,3
29407,305473,S9_REDBLS_RED12,0.036000000000000004,PBZN,2019-03-11,UG/L,<,0.036000000000000004,40.3855,-122.35108333,MUNICIPAL,,,,USGS,S9_REDBLS_RED12,S9_REDBLS_RED12,2019,3
29408,305474,S9_REDBLS_RED12,0.042,STY,2019-03-11,UG/L,<,0.042,40.3855,-122.35108333,MUNICIPAL,,,,USGS,S9_REDBLS_RED12,S9_REDBLS_RED12,2019,3
29409,305475,S9_REDBLS_RED12,172.0,TDS,2019-03-11,MG/L,,20.0,40.3855,-122.35108333,MUNICIPAL,,,,USGS,S9_REDBLS_RED12,S9_REDBLS_RED12,2019,3
29410,305476,S9_REDBLS_RED12,19.5,TEMP,2019-03-11,CELSIUS,,,40.3855,-122.35108333,MUNICIPAL,,,,USGS,S9_REDBLS_RED12,S9_REDBLS_RED12,2019,3
29411,305477,S10-ESJB-35,0.026,BZ,2019-08-20,UG/L,<,0.026,37.79830556,-121.12622222,MUNICIPAL,,,,USGS,S10-ESJB-35,S10-ESJB-35,2019,8
29412,305478,S10-ESJB-35,0.03,CO,2019-08-20,UG/L,<,0.03,37.79830556,-121.12622222,MUNICIPAL,,,,USGS,S10-ESJB-35,S10-ESJB-35,2019,8
29413,305479,S10-ESJB-35,0.02,DBCP,2019-08-20,UG/L,<,0.02,37.79830556,-121.12622222,MUNICIPAL,,,,USGS,S10-ESJB-35,S10-ESJB-35,2019,8
29414,305480,S10-ESJB-35,0.028,DCBZ12,2019-08-20,UG/L,<,0.028,37.79830556,-121.12622222,MUNICIPAL,,,,USGS,S10-ESJB-35,S10-ESJB-35,2019,8
29415,305481,S10-ESJB-35,6.1,DO,2019-08-20,MG/L,,,37.79830556,-121.12622222,MUNICIPAL,,,,USGS,S10-ESJB-35,S10-ESJB-35,2019,8
29416,305482,S10-ESJB-35,-53.6,H2H1RAT,2019-08-20,per mil,,,37.79830556,-121.12622222,MUNICIPAL,,,,USGS,S10-ESJB-35,S10-ESJB-35,2019,8
29417,305483,S10-ESJB-35,0.4,MN,2019-08-20,UG/L,<,0.4,37.79830556,-121.12622222,MUNICIPAL,,,,USGS,S10-ESJB-35,S10-ESJB-35,2019,8
29418,305484,S10-ESJB-35,1.23,MO,2019-08-20,UG/L,,0.05,37.79830556,-121.12622222,MUNICIPAL,,,,USGS,S10-ESJB-35,S10-ESJB-35,2019,8
29419,305485,S10-ESJB-35,17.3,,2019-08-20,MG/L,,0.4,37.79830556,-121.12622222,MUNICIPAL,,,,USGS,S10-ESJB-35,S10-ESJB-35,2019,8
29420,305486,S10-ESJB-35,3.36,NO3NO2N,2019-08-20,MG/L,,0.04,37.79830556,-121.12622222,MUNICIPAL,,,,USGS,S10-ESJB-35,S10-ESJB-35,2019,8
29421,305487,S10-ESJB-35,-7.11,O18O16RAT,2019-08-20,per mil,,,37.79830556,-121.12622222,MUNICIPAL,,,,USGS,S10-ESJB-35,S10-ESJB-35,2019,8
29422,305488,S10-ESJB-35,242.0,SC,2019-08-20,UMHOS/CM,,,37.79830556,-121.12622222,MUNICIPAL,,,,USGS,S10-ESJB-35,S10-ESJB-35,2019,8
29423,305489,S10-ESJB-35,0.006,TCPR123,2019-08-20,UG/L,<,0.006,37.79830556,-121.12622222,MUNICIPAL,,,,USGS,S10-ESJB-35,S10-ESJB-35,2019,8
29424,305490,S10-ESJB-35,0.06,VC,2019-08-20,UG/L,<,0.06,37.79830556,-121.12622222,MUNICIPAL,,,,USGS,S10-ESJB-35,S10-ESJB-35,2019,8
29425,305491,S9_REDBLS_RED16,0.53,AS,2019-03-28,UG/L,,0.1,40.59905556,-122.28469444,MUNICIPAL,,,,USGS,S9_REDBLS_RED16,S9_REDBLS_RED16,2019,3
29426,305492,S9_REDBLS_RED16,83.36,C-14,2019-03-28,PCT MODERN,,,40.59905556,-122.28469444,MUNICIPAL,,,,USGS,S9_REDBLS_RED16,S9_REDBLS_RED16,2019,3
29427,305493,S9_REDBLS_RED16,0.02,CYPERM,2019-03-28,UG/L,<,0.02,40.59905556,-122.28469444,MUNICIPAL,,,,USGS,S9_REDBLS_RED16,S9_REDBLS_RED16,2019,3
29428,305494,S9_REDBLS_RED16,0.026,DCBZ14,2019-03-28,UG/L,<,0.026,40.59905556,-122.28469444,MUNICIPAL,,,,USGS,S9_REDBLS_RED16,S9_REDBLS_RED16,2019,3
29429,305495,S9_REDBLS_RED16,0.014,DIMETHAT,2019-03-28,UG/L,<,0.014,40.59905556,-122.28469444,MUNICIPAL,,,,USGS,S9_REDBLS_RED16,S9_REDBLS_RED16,2019,3
29430,305496,S9_REDBLS_RED16,0.004,EDB,2019-03-28,UG/L,<,0.004,40.59905556,-122.28469444,MUNICIPAL,,,,USGS,S9_REDBLS_RED16,S9_REDBLS_RED16,2019,3
29431,305497,S9_REDBLS_RED16,-64.6,H2H1RAT,2019-03-28,per mil,,,40.59905556,-122.28469444,MUNICIPAL,,,,USGS,S9_REDBLS_RED16,S9_REDBLS_RED16,2019,3
29432,305498,S9_REDBLS_RED16,1.0,I,2019-03-28,UG/L,<,0.001,40.59905556,-122.28469444,MUNICIPAL,,,,USGS,S9_REDBLS_RED16,S9_REDBLS_RED16,2019,3
29433,305499,S9_REDBLS_RED16,0.014,METALAXYL,2019-03-28,UG/L,<,0.014,40.59905556,-122.28469444,MUNICIPAL,,,,USGS,S9_REDBLS_RED16,S9_REDBLS_RED16,2019,3
29434,305500,S9_REDBLS_RED16,0.001,NO2,2019-03-28,MG/L,<,0.001,40.59905556,-122.28469444,MUNICIPAL,,,,USGS,S9_REDBLS_RED16,S9_REDBLS_RED16,2019,3
29435,305501,S9_REDBLS_RED16,0.1,PCATE,2019-03-28,UG/L,<,0.1,40.59905556,-122.28469444,MUNICIPAL,,,,USGS,S9_REDBLS_RED16,S9_REDBLS_RED16,2019,3
29436,305502,S9_REDBLS_RED16,0.01,PROMETRYN,2019-03-28,UG/L,<,0.01,40.59905556,-122.28469444,MUNICIPAL,,,,USGS,S9_REDBLS_RED16,S9_REDBLS_RED16,2019,3
29437,305503,S9_REDBLS_RED16,0.84,SO4,2019-03-28,MG/L,,0.02,40.59905556,-122.28469444,MUNICIPAL,,,,USGS,S9_REDBLS_RED16,S9_REDBLS_RED16,2019,3
29438,305504,S9_REDBLS_RED16,0.028,TEBUTHIURON,2019-03-28,UG/L,<,0.028,40.59905556,-122.28469444,MUNICIPAL,,,,USGS,S9_REDBLS_RED16,S9_REDBLS_RED16,2019,3
29439,305505,S9_REDBLS_RED16,0.018000000000000002,TRIFLURALIN,2019-03-28,UG/L,<,0.018000000000000002,40.59905556,-122.28469444,MUNICIPAL,,,,USGS,S9_REDBLS_RED16,S9_REDBLS_RED16,2019,3
29538,306158,S10-ESJB-22,0.01,BE,2019-09-12,UG/L,<,0.01,37.77266667,-120.99355556,MUNICIPAL,,,,USGS,S10-ESJB-22,S10-ESJB-22,2019,9
29539,306159,S10-ESJB-22,0.2,BZME,2019-09-12,UG/L,<,0.2,37.77266667,-120.99355556,MUNICIPAL,,,,USGS,S10-ESJB-22,S10-ESJB-22,2019,9
29540,306160,S10-ESJB-22,0.97,CR,2019-09-12,UG/L,,0.5,37.77266667,-120.99355556,MUNICIPAL,,,,USGS,S10-ESJB-22,S10-ESJB-22,2019,9
29541,306161,S10-ESJB-22,0.028,DCBZ12,2019-09-12,UG/L,<,0.028,37.77266667,-120.99355556,MUNICIPAL,,,,USGS,S10-ESJB-22,S10-ESJB-22,2019,9
29542,306162,S10-ESJB-22,0.004,DCPA12,2019-09-12,UG/L,<,0.004,37.77266667,-120.99355556,MUNICIPAL,,,,USGS,S10-ESJB-22,S10-ESJB-22,2019,9
29543,306163,S10-ESJB-22,-10.3,O18O16RAT,2019-09-12,per mil,,,37.77266667,-120.99355556,MUNICIPAL,,,,USGS,S10-ESJB-22,S10-ESJB-22,2019,9
29544,306164,S10-ESJB-22,0.31,PCATE,2019-09-12,UG/L,,0.1,37.77266667,-120.99355556,MUNICIPAL,,,,USGS,S10-ESJB-22,S10-ESJB-22,2019,9
29545,306165,S10-ESJB-22,32.5,SO4,2019-09-12,MG/L,,0.02,37.77266667,-120.99355556,MUNICIPAL,,,,USGS,S10-ESJB-22,S10-ESJB-22,2019,9
29546,306166,S10-ESJB-22,17.6,V,2019-09-12,UG/L,,0.1,37.77266667,-120.99355556,MUNICIPAL,,,,USGS,S10-ESJB-22,S10-ESJB-22,2019,9
